score_entry_threshold,min_tier,stop_loss_ticks,target_ticks,exit_on_opposing_score,max_bars_in_trade,total_trades,win_rate,profit_factor,max_drawdown_dollars,sharpe,avg_pnl_per_trade,net_pnl
40,0,8,60,0.3,15,329,0.7386018237082067,12.249977202885935,726.8768645339878,12.810185687338038,101.13383874980462,33273.03294868572
40,0,8,60,0.3,30,260,0.7653846153846153,17.238004862847685,696.2255101325718,17.098427318150556,153.57565246141056,39929.66963996674
40,0,8,60,0.3,60,233,0.7553648068669528,18.29061735290319,598.6344769781135,19.067637257911574,184.69947680831393,43034.978096337145
40,0,8,60,0.5,15,328,0.7378048780487805,12.315884961569973,716.730685766961,12.848962634255965,101.47310709589253,33283.17912745275
40,0,8,60,0.5,30,259,0.7644787644787645,16.875304802892767,686.0793313655449,17.124586281612082,154.01473289086397,39889.81581873377
40,0,8,60,0.5,60,230,0.7652173913043478,18.154526582700882,550.9381190055137,19.405998156293663,187.3397453417777,43088.14142860887
40,0,8,60,0.7,15,328,0.7378048780487805,12.315884961569973,716.730685766961,12.848962634255965,101.47310709589253,33283.17912745275
40,0,8,60,0.7,30,259,0.7644787644787645,16.875304802892767,686.0793313655449,17.124586281612082,154.01473289086397,39889.81581873377
40,0,8,60,0.7,60,230,0.7652173913043478,18.154526582700882,550.9381190055137,19.405998156293663,187.3397453417777,43088.14142860887
40,0,12,16,0.3,15,328,0.774390243902439,7.659561503540389,715.7562472847349,14.88871881883463,51.201687701021264,16794.153565934976
40,0,12,16,0.3,30,301,0.8338870431893688,9.47980226023633,760.4011080618511,18.492535031396805,62.418738898103584,18788.04040832918
40,0,12,16,0.3,60,295,0.8542372881355932,9.704862691339908,496.5742440093163,19.96195937560394,66.87421350475373,19727.892983902348
40,0,12,16,0.5,15,327,0.7767584097859327,7.783471129817084,675.610068517708,14.998839771725859,51.481038974623864,16834.299744702002
40,0,12,16,0.5,30,300,0.8366666666666667,9.468087086502523,735.2549292948243,18.55451251610146,62.67728862365402,18803.186587096206
40,0,12,16,0.5,60,291,0.865979381443299,10.19289896308018,318.4153110507759,20.793377945668638,68.49158734316457,19931.051916860888
40,0,12,16,0.7,15,327,0.7767584097859327,7.783471129817084,675.610068517708,14.998839771725859,51.481038974623864,16834.299744702002
40,0,12,16,0.7,30,300,0.8366666666666667,9.468087086502523,735.2549292948243,18.55451251610146,62.67728862365402,18803.186587096206
40,0,12,16,0.7,60,291,0.865979381443299,10.19289896308018,318.4153110507759,20.793377945668638,68.49158734316457,19931.051916860888
40,0,12,24,0.3,15,328,0.774390243902439,10.005098367830005,715.7562472847349,15.340171818020456,69.23522428638712,22709.153565934976
40,0,12,24,0.3,30,284,0.8309859154929577,13.477041023719993,760.4011080618511,19.88433802025364,90.00467919612174,25561.328891698577
40,0,12,24,0.3,60,271,0.8560885608856088,14.515273475442497,521.9076921614032,22.508490728944686,98.9517257351019,26815.917674212615
40,0,12,24,0.5,15,327,0.7767584097859327,10.166952019510504,675.610068517708,15.43836915591468,69.56972398991438,22749.299744702002
40,0,12,24,0.5,30,283,0.833922261484099,13.454925299300344,735.2549292948243,19.9761258946492,90.37623699811168,25576.475070465603
40,0,12,24,0.5,60,266,0.8646616541353384,14.817469187931827,457.85716672224225,23.253239676188542,101.1106585486876,26895.4351739509
40,0,12,24,0.7,15,327,0.7767584097859327,10.166952019510504,675.610068517708,15.43836915591468,69.56972398991438,22749.299744702002
40,0,12,24,0.7,30,283,0.833922261484099,13.454925299300344,735.2549292948243,19.9761258946492,90.37623699811168,25576.475070465603
40,0,12,24,0.7,60,266,0.8646616541353384,14.817469187931827,457.85716672224225,23.253239676188542,101.1106585486876,26895.4351739509
40,0,12,32,0.3,15,328,0.774390243902439,11.351353254434105,715.7562472847349,15.136626594323422,79.58583404248468,26104.153565934976
40,0,12,32,0.3,30,269,0.8178438661710037,14.778470537775647,760.4011080618511,19.539350380347543,108.32665046537505,29139.86897518589
40,0,12,32,0.3,60,254,0.8503937007874016,17.560087853574956,521.9076921614032,23.2721226430152,124.56715639440174,31640.05772417804
40,0,12,32,0.5,15,327,0.7767584097859327,11.534985429571224,675.610068517708,15.225594757089276,79.95198698685628,26144.299744702002
40,0,12,32,0.5,30,268,0.8208955223880597,14.754065609078149,735.2549292948243,19.636881252536,108.78736997743626,29155.015153952918
40,0,12,32,0.5,60,249,0.8594377510040161,17.92999077318504,457.85716672224225,24.12679830638973,127.34769166231456,31709.575223916327
40,0,12,32,0.7,15,327,0.7767584097859327,11.534985429571224,675.610068517708,15.225594757089276,79.95198698685628,26144.299744702002
40,0,12,32,0.7,30,268,0.8208955223880597,14.754065609078149,735.2549292948243,19.636881252536,108.78736997743626,29155.015153952918
40,0,12,32,0.7,60,249,0.8594377510040161,17.92999077318504,457.85716672224225,24.12679830638973,127.34769166231456,31709.575223916327
40,0,12,40,0.3,15,328,0.774390243902439,12.544940061114028,715.7562472847349,14.718574848206966,88.76266331077737,29114.153565934976
40,0,12,40,0.3,30,261,0.8122605363984674,16.355458233077393,760.4011080618511,18.916794939301926,124.42534582155528,32475.015259425927
40,0,12,40,0.3,60,242,0.8388429752066116,19.528217585890474,521.9076921614032,22.796366841636594,148.05821386060205,35830.087754265696
40,0,12,40,0.5,15,327,0.7767584097859327,12.747881030243617,675.610068517708,14.798445162143343,89.15687995321713,29154.299744702002
40,0,12,40,0.5,30,260,0.8153846153846154,16.327442284311715,735.2549292948243,19.012330278235368,124.9621593776652,32490.161438192954
40,0,12,40,0.5,60,237,0.8481012658227848,19.932663805516885,457.85716672224225,23.64748893469463,151.47512765402524,35899.60525400398
40,0,12,40,0.7,15,327,0.7767584097859327,12.747881030243617,675.610068517708,14.798445162143343,89.15687995321713,29154.299744702002
40,0,12,40,0.7,30,260,0.8153846153846154,16.327442284311715,735.2549292948243,19.012330278235368,124.9621593776652,32490.161438192954
40,0,12,40,0.7,60,237,0.8481012658227848,19.932663805516885,457.85716672224225,23.64748893469463,151.47512765402524,35899.60525400398
40,0,12,60,0.3,15,328,0.774390243902439,15.039179600654466,715.7562472847349,13.720059875566731,107.93949257907005,35404.153565934976
40,0,12,60,0.3,30,257,0.8171206225680934,20.95482657444265,760.4011080618511,18.359504930579003,161.85974251512147,41597.95382638622
40,0,12,60,0.3,60,229,0.8384279475982532,26.722343815962837,521.9076921614032,22.69657824530075,204.73775057884117,46884.94488255463
40,0,12,60,0.5,15,327,0.7767584097859327,15.28247017583476,675.610068517708,13.784060419044488,108.39235395933333,35444.299744702
40,0,12,60,0.5,30,256,0.8203125,20.915720305829694,735.2549292948243,18.451510937728305,162.55117189512987,41613.10000515325
40,0,12,60,0.5,60,224,0.8482142857142857,27.30364636801687,457.85716672224225,23.573905257266272,209.61813563523623,46954.46238229291
40,0,12,60,0.7,15,327,0.7767584097859327,15.28247017583476,675.610068517708,13.784060419044488,108.39235395933333,35444.299744702
40,0,12,60,0.7,30,256,0.8203125,20.915720305829694,735.2549292948243,18.451510937728305,162.55117189512987,41613.10000515325
40,0,12,60,0.7,60,224,0.8482142857142857,27.30364636801687,457.85716672224225,23.573905257266272,209.61813563523623,46954.46238229291
40,0,16,16,0.3,15,328,0.7774390243902439,7.965977915435898,700.7562472847349,15.069101462061854,51.552297457118826,16909.153565934976
40,0,16,16,0.3,30,297,0.8484848484848485,10.734784413822085,672.893580739983,19.478605424194676,64.150427663029,19052.677015919617
40,0,16,16,0.3,60,287,0.8710801393728222,11.895825514140043,572.7949458642979,21.643751159182194,69.36916132714063,19908.949300889362
40,0,16,16,0.5,15,327,0.7798165137614679,8.099941362492222,660.610068517708,15.181373472049941,51.83272093181041,16949.299744702002
40,0,16,16,0.5,30,295,0.8508474576271187,10.86252974620562,647.7474019729561,19.660288239157712,64.59217645788158,19054.692055075066
40,0,16,16,0.5,60,283,0.8798586572438163,12.63733442517511,344.6360129057575,22.718298513775988,71.04985241642369,20107.108233847903
40,0,16,16,0.7,15,327,0.7798165137614679,8.099941362492222,660.610068517708,15.181373472049941,51.83272093181041,16949.299744702002
40,0,16,16,0.7,30,295,0.8508474576271187,10.86252974620562,647.7474019729561,19.660288239157712,64.59217645788158,19054.692055075066
40,0,16,16,0.7,60,283,0.8798586572438163,12.63733442517511,344.6360129057575,22.718298513775988,71.04985241642369,20107.108233847903
40,0,16,24,0.3,15,328,0.7774390243902439,10.402750354052344,700.7562472847349,15.483791579705604,69.58583404248468,22824.153565934976
40,0,16,24,0.3,30,281,0.8398576512455516,14.495589893908548,672.893580739983,20.418224143228063,91.52046757918855,25717.251389751982
40,0,16,24,0.3,60,266,0.8646616541353384,15.816962822737555,583.1283940163848,23.147551581140792,100.81264723583281,26816.164164731526
40,0,16,24,0.5,15,327,0.7798165137614679,10.577692879764705,660.610068517708,15.583547110393999,69.92140594710092,22864.299744702002
40,0,16,24,0.5,30,279,0.8422939068100358,14.677129481650123,647.7474019729561,20.62431159264341,92.18375064124527,25719.26642890743
40,0,16,24,0.5,60,262,0.8664122137404581,15.803868361450515,489.07786857722385,23.759898051802704,102.6099725346618,26883.81280408139
40,0,16,24,0.7,15,327,0.7798165137614679,10.577692879764705,660.610068517708,15.583547110393999,69.92140594710092,22864.299744702002
40,0,16,24,0.7,30,279,0.8422939068100358,14.677129481650123,647.7474019729561,20.62431159264341,92.18375064124527,25719.26642890743
40,0,16,24,0.7,60,262,0.8664122137404581,15.803868361450515,489.07786857722385,23.759898051802704,102.6099725346618,26883.81280408139
40,0,16,32,0.3,15,328,0.7774390243902439,11.801371221187228,700.7562472847349,15.259164069289863,79.93644379858225,26219.153565934976
40,0,16,32,0.3,30,265,0.8377358490566038,17.347606526500964,672.893580739983,20.62938091419079,111.2519032410648,29481.75435888217
40,0,16,32,0.3,60,249,0.8594377510040161,19.426115175965236,583.1283940163848,24.075603820607878,127.00925387428495,31625.304214696953
40,0,16,32,0.5,15,327,0.7798165137614679,11.999834283169621,660.610068517708,15.349354384017323,80.30366894404283,26259.299744702002
40,0,16,32,0.5,30,263,0.8403041825095057,17.579906347200644,647.7474019729561,20.85041813765266,112.10558706478183,29483.76939803762
40,0,16,32,0.5,60,245,0.8612244897959184,19.393575381401657,489.07786857722385,24.801489016452607,129.3181749144768,31682.952854046816
40,0,16,32,0.7,15,327,0.7798165137614679,11.999834283169621,660.610068517708,15.349354384017323,80.30366894404283,26259.299744702002
40,0,16,32,0.7,30,263,0.8403041825095057,17.579906347200644,647.7474019729561,20.85041813765266,112.10558706478183,29483.76939803762
40,0,16,32,0.7,60,245,0.8612244897959184,19.393575381401657,489.07786857722385,24.801489016452607,129.3181749144768,31682.952854046816
40,0,16,40,0.3,15,328,0.7774390243902439,13.04138559823465,700.7562472847349,14.823172869855375,89.11327306687492,29229.153565934976
40,0,16,40,0.3,30,257,0.8326848249027238,19.183079692079808,672.893580739983,19.855259329141862,127.59494413666229,32791.90064312221
40,0,16,40,0.3,60,237,0.8481012658227848,21.728474909102488,583.1283940163848,23.619009329250527,151.267233100357,35850.33424478461
40,0,16,40,0.5,15,327,0.7798165137614679,13.260701919178103,660.610068517708,14.903994745622423,89.50856191040367,29269.299744702002
40,0,16,40,0.5,30,255,0.8352941176470589,19.441334397573566,647.7474019729561,20.062842505044447,128.60359091089276,32793.91568227766
40,0,16,40,0.5,60,233,0.8497854077253219,21.68799735114738,489.07786857722385,24.352353653849423,154.11151452418227,35907.98288413447
40,0,16,40,0.7,15,327,0.7798165137614679,13.260701919178103,660.610068517708,14.903994745622423,89.50856191040367,29269.299744702002
40,0,16,40,0.7,30,255,0.8352941176470589,19.441334397573566,647.7474019729561,20.062842505044447,128.60359091089276,32793.91568227766
40,0,16,40,0.7,60,233,0.8497854077253219,21.68799735114738,489.07786857722385,24.352353653849423,154.11151452418227,35907.98288413447
40,0,16,60,0.3,15,328,0.7774390243902439,15.632644877845376,700.7562472847349,13.795994701619366,108.2901023351676,35519.153565934976
40,0,16,60,0.3,30,253,0.8379446640316206,24.638612870417713,672.893580739983,19.103706859662395,165.67130122562253,41914.8392100825
40,0,16,60,0.3,60,223,0.852017937219731,31.521789853421755,583.1283940163848,23.819208953436668,210.15334708384546,46864.19639969754
40,0,16,60,0.5,15,327,0.7798165137614679,15.895538274823737,660.610068517708,13.860568206573788,108.74403591651989,35559.299744702
40,0,16,60,0.5,30,251,0.8406374501992032,24.979822279414346,647.7474019729561,19.29538086287884,166.9994193196731,41916.85424923795
40,0,16,60,0.5,60,219,0.8538812785388128,31.437016965268565,489.07786857722385,24.612109080047944,214.25500017829864,46921.8450390474
40,0,16,60,0.7,15,327,0.7798165137614679,15.895538274823737,660.610068517708,13.860568206573788,108.74403591651989,35559.299744702
40,0,16,60,0.7,30,251,0.8406374501992032,24.979822279414346,647.7474019729561,19.29538086287884,166.9994193196731,41916.85424923795
40,0,16,60,0.7,60,219,0.8538812785388128,31.437016965268565,489.07786857722385,24.612109080047944,214.25500017829864,46921.8450390474
40,0,20,16,0.3,15,328,0.7774390243902439,7.742697537220026,700.7562472847349,14.845143438478363,51.33888282297249,16839.153565934976
40,0,20,16,0.3,30,296,0.8513513513513513,11.89029091218527,642.893580739983,20.285947775094833,65.02343586231856,19246.937015246294
40,0,20,16,0.3,60,283,0.8833922261484098,16.817335891254235,388.7235498128575,25.006798304454016,72.52208088420231,20523.748890229253
40,0,20,16,0.5,15,327,0.7798165137614679,7.869196814022862,660.610068517708,14.954460121999787,51.61865365352294,16879.299744702002
40,0,20,16,0.5,30,294,0.8537414965986394,12.048633184627066,617.7474019729561,20.485602423142147,65.47262603538007,19248.952054401743
40,0,20,16,0.5,60,279,0.8960573476702509,17.452502658877098,249.40960552034085,26.202432167388157,74.14504015582409,20686.46620347492
40,0,20,16,0.7,15,327,0.7798165137614679,7.869196814022862,660.610068517708,14.954460121999787,51.61865365352294,16879.299744702002
40,0,20,16,0.7,30,294,0.8537414965986394,12.048633184627066,617.7474019729561,20.485602423142147,65.47262603538007,19248.952054401743
40,0,20,16,0.7,60,279,0.8960573476702509,17.452502658877098,249.40960552034085,26.202432167388157,74.14504015582409,20686.46620347492
40,0,20,24,0.3,15,328,0.7774390243902439,10.111169074491265,700.7562472847349,15.327862220607823,69.37241940833835,22754.153565934976
